gene_id	gene_symbol	gene_type	chrom	start	end	onco_gene_type	oncokb_flag	cosmic_flag
ENSG00000181163.14	NPM1	protein_coding	5	171387115	171411810	oncogene, fusion	1	1
ENSG00000160867.15	FGFR4	protein_coding	5	177086904	177098144	oncogene	1	1
ENSG00000165671.21	NSD1	protein_coding	5	177133024	177300213	fusion	1	1
ENSG00000183258.12	DDX41	protein_coding	5	177511576	177516961	TSG	1	0
ENSG00000161011.20	SQSTM1	protein_coding	5	179806397	179838078	ONCOGENE	1	0
ENSG00000037280.16	FLT4	protein_coding	5	180601505	180649624	oncogene	1	1
ENSG00000112679.15	DUSP22	protein_coding	6	291629	351355	TSG	1	0
ENSG00000137265.15	IRF4	protein_coding	6	391751	411443	oncogene, TSG, fusion	1	1
ENSG00000008083.14	JARID2	protein_coding	6	15246068	15522042	ONCOGENE_AND_TSG	1	0
ENSG00000137364.5	TPMT	protein_coding	6	18128310	18155077	INSUFFICIENT_EVIDENCE	1	0
ENSG00000124795.17	DEK	protein_coding	6	18223859	18264548	oncogene, fusion	1	1
ENSG00000112242.15	E2F3	protein_coding	6	20401878	20493714	ONCOGENE	1	0
ENSG00000275714.2	H3C1	protein_coding	6	26020450	26020958	NEITHER	1	0
ENSG00000286522.2	H3C2	protein_coding	6	26031588	26032099	ONCOGENE	1	0
ENSG00000287080.2	H3C3	protein_coding	6	26045383	26045869	ONCOGENE	1	0
ENSG00000187837.4	H1-2	protein_coding	6	26055739	26056470	INSUFFICIENT_EVIDENCE	1	0
ENSG00000010704.19	HFE	protein_coding	6	26087280	26098343	ONCOGENE	1	0
ENSG00000180596.7	H2BC4	protein_coding	6	26114872	26123926	INSUFFICIENT_EVIDENCE	1	0
ENSG00000180573.10	H2AC6	protein_coding	6	26124144	26139116	INSUFFICIENT_EVIDENCE	1	0
ENSG00000168298.7	H1-4	protein_coding	6	26156328	26157115	ONCOGENE	1	0
ENSG00000158373.8	H2BC5	protein_coding	6	26158145	26171349	NEITHER	1	0
ENSG00000197409.8	H3C4	protein_coding	6	26196783	26197286	NEITHER	1	0
ENSG00000273802.2	H2BC8	protein_coding	6	26215158	26216692	INSUFFICIENT_EVIDENCE	1	0
ENSG00000274750.3	H3C6	protein_coding	6	26224198	26227473	NEITHER	1	0
ENSG00000124575.7	H1-3	protein_coding	6	26234211	26234987	TSG	1	0
ENSG00000274618.2	H4C6	protein_coding	6	26240392	26240793	INSUFFICIENT_EVIDENCE	1	0
ENSG00000277775.2	H3C7	protein_coding	6	26250141	26250635	NEITHER	1	0
ENSG00000273983.1	H3C8	protein_coding	6	26269404	26271815	NEITHER	1	0
ENSG00000124635.9	H2BC11	protein_coding	6	27125896	27132795	INSUFFICIENT_EVIDENCE	1	0
ENSG00000196787.3	H2AC11	protein_coding	6	27133041	27135291	INSUFFICIENT_EVIDENCE	1	0
ENSG00000276180.1	H4C9	protein_coding	6	27138587	27139881		1	0
ENSG00000197903.8	H2BC12	protein_coding	6	27146360	27146855	INSUFFICIENT_EVIDENCE	1	0
ENSG00000278828.1	H3C10	protein_coding	6	27810063	27811300	NEITHER	1	0
ENSG00000276903.2	H2AC16	protein_coding	6	27865316	27865798	INSUFFICIENT_EVIDENCE	1	0
ENSG00000184357.5	H1-5	protein_coding	6	27866791	27867588	TSG	1	0
ENSG00000275379.2	H3C11	protein_coding	6	27871844	27872346	INSUFFICIENT_EVIDENCE	1	0
ENSG00000197153.5	H3C12	protein_coding	6	27890314	27893106	NEITHER	1	0
ENSG00000278677.2	H2AC17	protein_coding	6	27892698	27893185	ONCOGENE	1	0
ENSG00000274641.2	H2BC17	protein_coding	6	27893424	27893891	INSUFFICIENT_EVIDENCE	1	0
ENSG00000204713.11	TRIM27	protein_coding	6	28903001	28923988	oncogene, fusion	1	1
ENSG00000206503.13	HLA-A	protein_coding	6	29941259	29945884	fusion	1	1
ENSG00000137337.15	MDC1	protein_coding	6	30699806	30717447	INSUFFICIENT_EVIDENCE	1	0
ENSG00000204580.14	DDR1	protein_coding	6	30876420	30900156		1	0
ENSG00000204531.20	POU5F1	protein_coding	6	31164336	31180731	oncogene, fusion	1	1
ENSG00000204525.17	HLA-C	protein_coding	6	31268748	31272130	TSG	1	0
ENSG00000234745.13	HLA-B	protein_coding	6	31353871	31357188	TSG	1	0
ENSG00000227507.3	LTB	protein_coding	6	31580524	31582522	ONCOGENE_AND_TSG	1	0
ENSG00000204344.15	STK19	protein_coding	6	31971090	31982821	ONCOGENE	1	0
ENSG00000204301.6	NOTCH4	protein_coding	6	32194842	32224067	ONCOGENE_AND_TSG	1	0
ENSG00000204267.16	TAP2	protein_coding	6	32821832	32838770	INSUFFICIENT_EVIDENCE	1	0
ENSG00000168394.12	TAP1	protein_coding	6	32845208	32853816	INSUFFICIENT_EVIDENCE	1	0
ENSG00000204209.13	DAXX	protein_coding	6	33318557	33323016	oncogene, TSG	1	1
ENSG00000112511.18	PHF1	protein_coding	6	33410398	33416453		1	0
ENSG00000137309.20	HMGA1	protein_coding	6	34236872	34246231	oncogene, fusion	1	1
ENSG00000112039.5	FANCE	protein_coding	6	35452337	35467102	TSG	1	1
ENSG00000112081.17	SRSF3	protein_coding	6	36594352	36605600	oncogene, fusion	1	1
ENSG00000124762.14	CDKN1A	protein_coding	6	36676459	36687337	oncogene, TSG	1	1
ENSG00000137193.14	PIM1	protein_coding	6	37170151	37175428	oncogene, fusion	1	1
ENSG00000112561.19	TFEB	protein_coding	6	41683977	41736259	oncogene, fusion	1	1
ENSG00000112576.13	CCND3	protein_coding	6	41934933	42050357	oncogene, fusion	1	1
ENSG00000112655.16	PTK7	protein_coding	6	43076306	43161719	ONCOGENE	1	0
ENSG00000170734.12	POLH	protein_coding	6	43576184	43620523	TSG	1	0
ENSG00000112715.25	VEGFA	protein_coding	6	43770183	43786487	ONCOGENE	1	0
ENSG00000096384.20	HSP90AB1	protein_coding	6	44246165	44253888	fusion	1	1
ENSG00000146232.17	NFKBIE	protein_coding	6	44258165	44265788	TSG	1	1
ENSG00000124813.23	RUNX2	protein_coding	6	45328156	45664349		1	0
ENSG00000112144.16	CILK1	protein_coding	6	53001278	53061824		1	0
ENSG00000112175.8	BMP5	protein_coding	6	55753652	55875590		0	1
ENSG00000112245.13	PTP4A1	protein_coding	6	63521745	63583588	INSUFFICIENT_EVIDENCE	1	0
ENSG00000112697.17	TMEM30A	protein_coding	6	75252923	75284948		1	0
ENSG00000188994.13	ZNF292	protein_coding	6	87152832	87265943	TSG	1	0
ENSG00000146278.11	PNRC1	protein_coding	6	89080750	89085160	INSUFFICIENT_EVIDENCE	1	0
ENSG00000112182.15	BACH2	protein_coding	6	89926527	90296908	TSG	1	0
ENSG00000135341.18	MAP3K7	protein_coding	6	90513572	90587072	ONCOGENE	1	0
ENSG00000135333.15	EPHA7	protein_coding	6	93240019	93419687	ONCOGENE_AND_TSG	1	1
ENSG00000184486.10	POU3F2	protein_coding	6	98834573	98839458	ONCOGENE	1	0
ENSG00000112237.13	CCNC	protein_coding	6	99542386	99568825	TSG	0	1
ENSG00000057657.17	PRDM1	protein_coding	6	105993462	106109939	TSG	1	1
ENSG00000057663.16	ATG5	protein_coding	6	106045422	106325791		1	0
ENSG00000118689.15	FOXO3	protein_coding	6	108559834	108684774	oncogene, TSG, fusion	1	1
ENSG00000080546.13	SESN1	protein_coding	6	108986436	109094819	TSG	1	0
ENSG00000009413.16	REV3L	protein_coding	6	111299027	111483715	ONCOGENE	1	0
ENSG00000010810.17	FYN	protein_coding	6	111660331	111873452	ONCOGENE	1	0
ENSG00000112761.21	CCN6	protein_coding	6	112054074	112069686	ONCOGENE_AND_TSG	1	0
ENSG00000196591.12	HDAC2	protein_coding	6	113933027	114011308	ONCOGENE	1	0
ENSG00000047936.11	ROS1	protein_coding	6	117287352	117425942	oncogene, fusion	1	1
ENSG00000047932.14	GOPC	protein_coding	6	117560268	117602542	fusion	1	1
ENSG00000236548.2	RNF217-AS1	lncRNA	6	124644433	124963165		1	0
ENSG00000146374.14	RSPO3	protein_coding	6	127118670	127199481	oncogene, fusion	1	1
ENSG00000152894.15	PTPRK	protein_coding	6	127968784	128520616	TSG, fusion	1	1
ENSG00000118515.12	SGK1	protein_coding	6	134169247	134318112	oncogene	1	1
ENSG00000118513.19	MYB	protein_coding	6	135181307	135219173	oncogene, fusion	1	1
ENSG00000029363.17	BCLAF1	protein_coding	6	136256626	136289851		0	1
ENSG00000027697.15	IFNGR1	protein_coding	6	137197484	137219449	TSG	1	0
ENSG00000118503.15	TNFAIP3	protein_coding	6	137867213	137883312	TSG	1	1
ENSG00000203734.13	ECT2L	protein_coding	6	138795910	138904070	TSG	1	1
ENSG00000131023.13	LATS1	protein_coding	6	149658152	149718105	TSG	1	1
ENSG00000091831.24	ESR1	protein_coding	6	151656690	152129619	oncogene, TSG, fusion	1	1
ENSG00000049618.24	ARID1B	protein_coding	6	156776019	157210779	TSG	1	1
ENSG00000092820.18	EZR	protein_coding	6	158765740	158819368	fusion	1	1
ENSG00000185345.23	PRKN	protein_coding	6	161347416	162727775	TSG	1	0
ENSG00000112531.17	QKI	protein_coding	6	163413999	163578592	oncogene, TSG	1	1
ENSG00000213066.13	CEP43	protein_coding	6	166999316	167094789		1	0
ENSG00000130396.21	AFDN	protein_coding	6	167826910	167972023	oncogene, fusion	1	1
ENSG00000146535.14	GNA12	protein_coding	7	2728104	2844308	ONCOGENE	1	0
ENSG00000198286.10	CARD11	protein_coding	7	2906141	3043867	oncogene	1	1
ENSG00000182095.15	TNRC18	protein_coding	7	5306789	5425414	fusion	0	1
ENSG00000075624.17	ACTB	protein_coding	7	5526408	5563902		1	0
ENSG00000122512.16	PMS2	protein_coding	7	5970924	6009106	TSG	1	1
ENSG00000136238.18	RAC1	protein_coding	7	6374526	6403967	oncogene	1	1
ENSG00000006468.14	ETV1	protein_coding	7	13891228	13991425	oncogene, fusion	1	1
ENSG00000183742.13	MACC1	protein_coding	7	20134654	20217404	oncogene	0	1
ENSG00000122566.22	HNRNPA2B1	protein_coding	7	26171150	26201529	oncogene, fusion	1	1
ENSG00000105997.23	HOXA3	protein_coding	7	27106183	27152583		1	0
ENSG00000078399.19	HOXA9	protein_coding	7	27162437	27175180	oncogene, TSG, fusion	1	1
ENSG00000005073.6	HOXA11	protein_coding	7	27181156	27185232	oncogene, TSG, fusion	1	1
ENSG00000106031.9	HOXA13	protein_coding	7	27193502	27200091	oncogene, fusion	1	1
ENSG00000153814.13	JAZF1	protein_coding	7	27830572	28180795	fusion	1	1
ENSG00000106100.11	NOD1	protein_coding	7	30424526	30478784		1	0
ENSG00000122642.11	FKBP9	protein_coding	7	32957403	33006930		0	1
ENSG00000106483.12	SFRP4	protein_coding	7	37905931	38025695	TSG	1	1
ENSG00000122641.11	INHBA	protein_coding	7	41667167	41705834	ONCOGENE_AND_TSG	1	0
ENSG00000185811.19	IKZF1	protein_coding	7	50304067	50405101	TSG, fusion	1	1
ENSG00000146648.20	EGFR	protein_coding	7	55019016	55211628	oncogene	1	1
ENSG00000185177.14	ZNF479	protein_coding	7	57117675	57139864		0	1
ENSG00000126524.10	SBDS	protein_coding	7	66987679	66995587	TSG	1	1
ENSG00000049540.18	ELN	protein_coding	7	74027788	74069907	fusion	1	1
ENSG00000263001.7	GTF2I	protein_coding	7	74650230	74760692	ONCOGENE	1	1
ENSG00000127946.17	HIP1	protein_coding	7	75533297	75738962	oncogene, fusion	1	1
ENSG00000187391.22	MAGI2	protein_coding	7	78017054	79453667	TSG	1	0
ENSG00000135218.19	CD36	protein_coding	7	80369574	80679277		1	0
ENSG00000019991.18	HGF	protein_coding	7	81699009	81770438	oncogene, fusion	1	1
ENSG00000186472.20	PCLO	protein_coding	7	82754011	83162930		1	0
ENSG00000198822.11	GRM3	protein_coding	7	86643908	86864879	oncogene	1	1
ENSG00000085563.15	ABCB1	protein_coding	7	87503016	87713323	ONCOGENE	1	0
ENSG00000127914.19	AKAP9	protein_coding	7	91940839	92110673	fusion	0	1
ENSG00000105810.10	CDK6	protein_coding	7	92604920	92836573	oncogene, fusion	1	1
ENSG00000205413.8	SAMD9	protein_coding	7	93099512	93118023	INSUFFICIENT_EVIDENCE	1	0
ENSG00000177409.12	SAMD9L	protein_coding	7	93130055	93148385	INSUFFICIENT_EVIDENCE	1	0
ENSG00000196367.14	TRRAP	protein_coding	7	98877932	99050831	oncogene	1	1
ENSG00000196411.10	EPHB4	protein_coding	7	100802564	100827523	ONCOGENE	1	0
ENSG00000257923.12	CUX1	protein_coding	7	101815903	102283958	oncogene, TSG	1	1
ENSG00000189056.15	RELN	protein_coding	7	103471380	103989658	INSUFFICIENT_EVIDENCE	1	0
ENSG00000105851.11	PIK3CG	protein_coding	7	106865277	106908980	ONCOGENE	1	0
ENSG00000105974.13	CAV1	protein_coding	7	116524993	116561179	ONCOGENE_AND_TSG	1	0
ENSG00000105976.16	MET	protein_coding	7	116672195	116798377	oncogene	1	1
ENSG00000128513.16	POT1	protein_coding	7	124822385	124929983	TSG	1	1
ENSG00000197157.11	SND1	protein_coding	7	127652193	128092609	oncogene, fusion	1	1
ENSG00000128602.11	SMO	protein_coding	7	129188632	129213545	oncogene	1	1
ENSG00000182158.15	CREB3L2	protein_coding	7	137874978	138002086	oncogene, fusion	1	1
ENSG00000122779.18	TRIM24	protein_coding	7	138460258	138589996	oncogene, TSG, fusion	1	1
ENSG00000122778.10	KIAA1549	protein_coding	7	138831380	138981389	fusion	1	1
ENSG00000157764.14	BRAF	protein_coding	7	140719326	140924929	oncogene, fusion	1	1
ENSG00000006530.18	AGK	protein_coding	7	141551277	141655244	ONCOGENE	1	0
ENSG00000257335.8	MGAM	protein_coding	7	141907812	142106747	ONCOGENE	1	0
ENSG00000204983.14	PRSS1	protein_coding	7	142749467	142753076	INSUFFICIENT_EVIDENCE	1	0
ENSG00000197993.9	KEL	protein_coding	7	142941113	142962363	ONCOGENE	1	0
ENSG00000159784.18	FAM131B	protein_coding	7	143353399	143362770	fusion	0	1
ENSG00000174469.23	CNTNAP2	protein_coding	7	146116001	148420998	TSG	0	1
ENSG00000106462.12	EZH2	protein_coding	7	148807256	148884321	oncogene, TSG	1	1
ENSG00000106615.10	RHEB	protein_coding	7	151466011	151520120	ONCOGENE	1	0
ENSG00000055609.21	KMT2C	protein_coding	7	152134921	152436644	TSG	1	1
ENSG00000196584.3	XRCC2	protein_coding	7	152644775	152676141	TSG	1	0
ENSG00000130675.15	MNX1	protein_coding	7	156994050	157010663	fusion	1	1
ENSG00000104728.16	ARHGEF10	protein_coding	8	1823925	1958641	TSG	0	1
ENSG00000136574.19	GATA4	protein_coding	8	11676958	11760002	TSG	1	0
ENSG00000104723.21	TUSC3	protein_coding	8	15417214	15766649		1	0
ENSG00000078674.18	PCM1	protein_coding	8	17922839	18027975	fusion	1	1
ENSG00000147416.11	ATP6V1B2	protein_coding	8	20197380	20226819	TSG	1	0
ENSG00000061337.15	LZTS1	protein_coding	8	20246164	20303963	TSG	1	0
ENSG00000167034.10	NKX3-1	protein_coding	8	23678696	23682938	TSG	1	0
ENSG00000221914.11	PPP2R2A	protein_coding	8	26291507	26372680	TSG	1	0
ENSG00000171320.15	ESCO2	protein_coding	8	27771948	27812640	TSG	1	0
ENSG00000120875.9	DUSP4	protein_coding	8	29333063	29350684	TSG	1	0
ENSG00000104660.19	LEPROTL1	protein_coding	8	30095407	30177208	TSG	0	1
ENSG00000165392.11	WRN	protein_coding	8	31033787	31176138	TSG	1	1
ENSG00000157168.20	NRG1	protein_coding	8	31639221	32855666	TSG, fusion	1	1
ENSG00000183779.7	ZNF703	protein_coding	8	37695781	37700019		1	0
ENSG00000020181.18	ADGRA2	protein_coding	8	37784190	37844896	ONCOGENE	1	0
ENSG00000147548.17	NSD3	protein_coding	8	38269703	38382272	oncogene, fusion	1	1
ENSG00000077782.22	FGFR1	protein_coding	8	38400214	38468834	oncogene, fusion	1	1
ENSG00000104332.12	SFRP1	protein_coding	8	41261961	41309473	TSG	1	0
ENSG00000029534.21	ANK1	protein_coding	8	41653219	41896762		0	1
ENSG00000083168.11	KAT6A	protein_coding	8	41929478	42051994	oncogene, fusion	1	1
ENSG00000104365.16	IKBKB	protein_coding	8	42271301	42332460	oncogene	1	1
ENSG00000104371.5	DKK4	protein_coding	8	42374062	42377229	INSUFFICIENT_EVIDENCE	1	0
ENSG00000168172.9	HOOK3	protein_coding	8	42896945	43030535	fusion	1	1
ENSG00000253729.8	PRKDC	protein_coding	8	47773110	47960178	ONCOGENE_AND_TSG	1	0
ENSG00000187735.14	TCEA1	protein_coding	8	53966551	54022456	fusion	1	1
ENSG00000164736.6	SOX17	protein_coding	8	54457934	54460892	TSG	1	0
ENSG00000254087.8	LYN	protein_coding	8	55879834	56014169	oncogene, fusion	1	1
ENSG00000181690.8	PLAG1	protein_coding	8	56160908	56211324	oncogene, fusion	1	1
ENSG00000170791.18	CHCHD7	protein_coding	8	56211685	56218809	fusion	1	1
ENSG00000147576.17	ADHFE1	protein_coding	8	66432491	66468907	ONCOGENE	1	0
ENSG00000185697.17	MYBL1	protein_coding	8	66562174	66614247	ONCOGENE	1	0
ENSG00000046889.19	PREX2	protein_coding	8	67952045	68237032	oncogene	1	1
ENSG00000147596.4	PRDM14	protein_coding	8	70051650	70071693	INSUFFICIENT_EVIDENCE	1	0
ENSG00000140396.13	NCOA2	protein_coding	8	70109781	70403808	oncogene, fusion	1	1
ENSG00000154582.17	ELOC	protein_coding	8	73939168	73972287	INSUFFICIENT_EVIDENCE	1	0
ENSG00000164683.18	HEY1	protein_coding	8	79762370	79767857	oncogene, fusion	1	1
ENSG00000076641.4	PAG1	protein_coding	8	80967809	81112068		1	0
ENSG00000123124.14	WWP1	protein_coding	8	86342546	86478420	ONCOGENE	1	0
ENSG00000176571.12	CNBD1	protein_coding	8	86866414	87615219		0	1
ENSG00000104320.14	NBN	protein_coding	8	89933330	90003228	TSG	1	1
ENSG00000079102.16	RUNX1T1	protein_coding	8	91954966	92103286	oncogene, TSG, fusion	1	1
ENSG00000079112.10	CDH17	protein_coding	8	94127161	94217303	oncogene	0	1
ENSG00000164919.11	COX6C	protein_coding	8	99873199	99893707	fusion	0	1
ENSG00000070756.17	PABPC1	protein_coding	8	100685815	100722809	oncogene, TSG	0	1
ENSG00000104517.13	UBR5	protein_coding	8	102252272	102412759	oncogene	1	1
ENSG00000164929.17	BAALC	protein_coding	8	103140712	103230305	ONCOGENE	1	0
ENSG00000147655.12	RSPO2	protein_coding	8	107899315	108083642	TSG, fusion	1	1
ENSG00000104408.11	EIF3E	protein_coding	8	108162786	108443496	TSG, fusion	1	1
ENSG00000164796.18	CSMD3	protein_coding	8	112222927	113436939	TSG	0	1
ENSG00000164754.15	RAD21	protein_coding	8	116845933	116874776	oncogene, TSG	1	1
ENSG00000182197.13	EXT1	protein_coding	8	117794489	118111826	TSG, fusion	1	1
ENSG00000147676.14	MAL2	protein_coding	8	119165033	119245673	TSG	1	0
ENSG00000136997.21	MYC	protein_coding	8	127735433	127742951	oncogene, fusion	1	1
ENSG00000104419.17	NDRG1	protein_coding	8	133237174	133302022	TSG, fusion	1	1
ENSG00000147724.12	FAM135B	protein_coding	8	138130022	138497261		0	1
ENSG00000123908.12	AGO2	protein_coding	8	140520155	140635633	INSUFFICIENT_EVIDENCE	1	0
ENSG00000178209.16	PLEC	protein_coding	8	143915152	143976734	fusion	0	1
ENSG00000160949.17	TONSL	protein_coding	8	144428774	144444440	INSUFFICIENT_EVIDENCE	1	0
ENSG00000160957.14	RECQL4	protein_coding	8	144511287	144517845	oncogene, TSG	1	1
ENSG00000080503.24	SMARCA2	protein_coding	9	1980289	2193624	TSG	1	0
ENSG00000096968.14	JAK2	protein_coding	9	4984389	5129948	oncogene, fusion	1	1
ENSG00000120217.14	CD274	protein_coding	9	5450502	5470566	TSG, fusion	1	1
ENSG00000197646.8	PDCD1LG2	protein_coding	9	5510530	5571282	oncogene, fusion	1	1
ENSG00000107077.19	KDM4C	protein_coding	9	6720862	7175648		1	0
ENSG00000153707.18	PTPRD	protein_coding	9	8314245	10613002	TSG	1	1
ENSG00000147862.17	NFIB	protein_coding	9	14081842	14398983	fusion	1	1
ENSG00000164985.15	PSIP1	protein_coding	9	15464065	15510995	oncogene, fusion	1	1
ENSG00000171843.17	MLLT3	protein_coding	9	20341668	20622499	fusion	1	1
ENSG00000099810.21	MTAP	protein_coding	9	21802635	21937651	TSG	1	0
ENSG00000147889.18	CDKN2A	protein_coding	9	21967751	21995301	TSG	1	1
ENSG00000147883.12	CDKN2B	protein_coding	9	22002902	22009305	TSG	1	0
ENSG00000120156.22	TEK	protein_coding	9	27109140	27230174	INSUFFICIENT_EVIDENCE	1	0
ENSG00000120162.10	MOB3B	protein_coding	9	27325208	27529814	TSG	1	0
ENSG00000205143.3	ARID3C	protein_coding	9	34621378	34628086	INSUFFICIENT_EVIDENCE	1	0
ENSG00000221829.10	FANCG	protein_coding	9	35073834	35079942	TSG	1	1
ENSG00000196092.14	PAX5	protein_coding	9	36833268	37034268	oncogene, TSG, fusion	1	1
ENSG00000156052.11	GNAQ	protein_coding	9	77716096	78031811	oncogene	1	1
ENSG00000106829.20	TLE4	protein_coding	9	79571772	79726882	INSUFFICIENT_EVIDENCE	1	0
ENSG00000196781.16	TLE1	protein_coding	9	81583682	81689547	INSUFFICIENT_EVIDENCE	1	0
ENSG00000148053.17	NTRK2	protein_coding	9	84668550	85027054	oncogene, fusion	1	1
ENSG00000165025.15	SYK	protein_coding	9	90801786	90898549	oncogene, fusion	1	1
ENSG00000127083.8	OMD	protein_coding	9	92412379	92424471	fusion	1	1
ENSG00000165238.16	WNK2	protein_coding	9	93184915	93320572	TSG	0	1
ENSG00000158169.13	FANCC	protein_coding	9	95099053	95426796	TSG	1	1
ENSG00000185920.17	PTCH1	protein_coding	9	95442979	95517057	TSG	1	1
ENSG00000136936.11	XPA	protein_coding	9	97674908	97697340	TSG	1	1
ENSG00000106799.13	TGFBR1	protein_coding	9	99104037	99154192	TSG	1	1
ENSG00000119508.18	NR4A3	protein_coding	9	99821854	99866891	oncogene, fusion	1	1
ENSG00000186051.7	TAL2	protein_coding	9	105662456	105663124	oncogene, fusion	1	1
ENSG00000136826.15	KLF4	protein_coding	9	107484851	107490482	oncogene, TSG	1	1
ENSG00000041982.16	TNC	protein_coding	9	115019574	115118257	oncogene	0	1
ENSG00000119402.18	FBXW2	protein_coding	9	120751977	120793416	INSUFFICIENT_EVIDENCE	1	0
ENSG00000119403.15	PHF19	protein_coding	9	120855650	120894896	ONCOGENE	1	0
ENSG00000119397.18	CNTRL	protein_coding	9	121074752	121177610	fusion	1	1
ENSG00000119414.12	PPP6C	protein_coding	9	125146572	125189939	TSG	1	1
ENSG00000119487.17	MAPKAP1	protein_coding	9	125437392	125707234	INSUFFICIENT_EVIDENCE	1	0
ENSG00000119335.17	SET	protein_coding	9	128683423	128696400	fusion	1	1
ENSG00000187239.17	FNBP1	protein_coding	9	129887186	130043194	fusion	1	1
ENSG00000097007.19	ABL1	protein_coding	9	130713015	130887675	oncogene, fusion	1	1
ENSG00000126883.17	NUP214	protein_coding	9	131125585	131234663	fusion	1	1
ENSG00000165699.15	TSC1	protein_coding	9	132891347	132946874	TSG	1	1
ENSG00000160271.16	RALGDS	protein_coding	9	133097719	133149334	fusion	1	1
ENSG00000160293.17	VAV2	protein_coding	9	133761893	133992604	ONCOGENE	1	0
ENSG00000169925.17	BRD3	protein_coding	9	134030304	134068535	oncogene, fusion	1	1
ENSG00000186350.12	RXRA	protein_coding	9	134317097	134440585	TSG	1	1
ENSG00000130635.16	COL5A1	protein_coding	9	134641802	134844843	ONCOGENE	1	0
ENSG00000148400.13	NOTCH1	protein_coding	9	136494432	136546048	oncogene, TSG, fusion	1	1
ENSG00000172889.16	EGFL7	protein_coding	9	136658855	136672678	ONCOGENE	1	0
ENSG00000127191.18	TRAF2	protein_coding	9	136881911	136926607	INSUFFICIENT_EVIDENCE	1	0
ENSG00000205755.12	CRLF2	protein_coding	X	1187548	1212723	oncogene, fusion	1	1
ENSG00000169093.16	ASMTL	protein_coding	X	1403138	1453762		1	0
ENSG00000182162.11	P2RY8	protein_coding	X	1462580	1537185	oncogene, fusion	1	1
ENSG00000205542.11	TMSB4X	protein_coding	X	12975109	12977227	oncogene	0	1
ENSG00000181544.15	FANCB	protein_coding	X	14835960	14873069	INSUFFICIENT_EVIDENCE	1	0
ENSG00000165195.16	PIGA	protein_coding	X	15319451	15335554	TSG	1	0
ENSG00000169249.13	ZRSR2	protein_coding	X	15790471	15823260	TSG	1	1
ENSG00000173674.11	EIF1AX	protein_coding	X	20124524	20141838	INSUFFICIENT_EVIDENCE	1	1
ENSG00000198173.5	FAM47C	protein_coding	X	37008365	37011664		0	1
ENSG00000183337.18	BCOR	protein_coding	X	40049814	40177329	TSG, fusion	1	1
ENSG00000124486.14	USP9X	protein_coding	X	41085444	41236579	fusion	0	1
ENSG00000215301.11	DDX3X	protein_coding	X	41333347	41364472	TSG	1	1
ENSG00000147050.17	KDM6A	protein_coding	X	44873187	45112779	oncogene, TSG	1	1
ENSG00000182872.16	RBM10	protein_coding	X	47145220	47186813	TSG	1	1
ENSG00000130985.17	UBA1	protein_coding	X	47190860	47215128	ONCOGENE	1	0
ENSG00000078061.14	ARAF	protein_coding	X	47561204	47571908	oncogene	1	1
ENSG00000126752.8	SSX1	protein_coding	X	48255391	48267444	oncogene, fusion	1	1
ENSG00000268009.6	SSX4	protein_coding	X	48383515	48393347	oncogene, fusion	1	1
ENSG00000015285.11	WAS	protein_coding	X	48676595	48691427	oncogene	1	1
ENSG00000102145.15	GATA1	protein_coding	X	48786561	48794311	oncogene, TSG	1	1
ENSG00000068323.17	TFE3	protein_coding	X	49028725	49043410	oncogene, fusion	1	1
ENSG00000147082.18	CCNB3	protein_coding	X	50202712	50351914	ONCOGENE	1	0
ENSG00000187690.4	EZHIP	protein_coding	X	51406947	51408843	ONCOGENE	1	0
ENSG00000179222.18	MAGED1	protein_coding	X	51803006	51902354		1	0
ENSG00000241476.8	SSX2	protein_coding	X	52696895	52707189	oncogene, fusion	1	1
ENSG00000126012.12	KDM5C	protein_coding	X	53191320	53225422	TSG	1	1
ENSG00000072501.19	SMC1A	protein_coding	X	53374148	53422728	TSG	1	1
ENSG00000184675.11	AMER1	protein_coding	X	64185116	64205708	TSG	1	1
ENSG00000147065.17	MSN	protein_coding	X	65588376	65741931	fusion	1	1
ENSG00000169083.18	AR	protein_coding	X	67544020	67730619	oncogene	1	1
ENSG00000184481.17	FOXO4	protein_coding	X	71095850	71103532	oncogene, TSG, fusion	1	1
ENSG00000184634.16	MED12	protein_coding	X	71118555	71142454	TSG	1	1
ENSG00000147130.14	ZMYM3	protein_coding	X	71239623	71255146	TSG	1	1
ENSG00000147140.17	NONO	protein_coding	X	71254813	71301522	fusion	1	1
ENSG00000147133.17	TAF1	protein_coding	X	71366221	71532374	ONCOGENE	1	0
ENSG00000147162.14	OGT	protein_coding	X	71533103	71575892	ONCOGENE	1	0
ENSG00000085224.23	ATRX	protein_coding	X	77504879	77786233	TSG	1	1
ENSG00000196767.9	POU3F4	protein_coding	X	83508289	83512127	ONCOGENE	1	0
ENSG00000010671.16	BTK	protein_coding	X	101349446	101390796	oncogene, TSG	1	1
ENSG00000133124.12	IRS4	protein_coding	X	108719945	108736563	oncogene, TSG	1	1
ENSG00000077264.16	PAK3	protein_coding	X	110944284	111227361	ONCOGENE	1	0
ENSG00000077721.16	UBE2A	protein_coding	X	119574535	119591083	ONCOGENE	1	0
ENSG00000125354.24	SEPTIN6	protein_coding	X	119615723	119693370		1	0
ENSG00000101966.13	XIAP	protein_coding	X	123859723	123913976	ONCOGENE	1	0
