icdom::id	icdom::label	icdot::id	icdot::label	NCIT::id	NCIT::label	status
icdom-87203	Malignant melanoma, NOS	icdot-C34.9	Lung, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C41.0	Bones of skull and face and associated joints	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C44.4	Skin of scalp and neck	NCIT:C3510	Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C44.5	Skin of trunk	NCIT:C3510	Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C44.6	Skin of upper limb and shoulder	NCIT:C3510	Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C44.7	Skin of lower limb and hip	NCIT:C3510	Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C44.9	Skin, NOS	NCIT:C3510	Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C48.2	Peritoneum, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C49.0	Connective, Subcutaneous and other soft tissues of head, face, and neck	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C49.1	Connective, Subcutaneous and other soft tissues of upper limb and shoulder	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C49.3	Connective, Subcutaneous and other soft tissues of thorax	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C49.4	Connective, Subcutaneous and other soft tissues of abdomen	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C49.5	Connective, Subcutaneous and other soft tissues of pelvis	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C49.6	Connective, Subcutaneous and other soft tissues of trunk, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C49.9	Connective, Subcutaneous and other soft tissues, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C50.9	Breast, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C51.9	Vulva, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C52.9	Vagina, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C54.1	Endometrium	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C69.2	retina	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C69.3	Choroid	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C69.9	Eye, NOS	NCIT:C8562	Ocular Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C71.1	Frontal lobe	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C71.3	Parietal lobe	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C71.9	Brain, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C72.0	Spinal cord	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C74.9	Adrenal gland, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C76.1	Thorax, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C76.2	Abdomen, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C76.3	Pelvis, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C76.9	ill-defined	NCIT:C3224	Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C77.0	Lymph nodes of head, face and neck	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C77.2	Intra-abdominal lymph nodes	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C77.3	Lymph nodes of axilla or arm	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C77.4	Lymph nodes of inguinal region or leg	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C77.5	Pelvic lymph nodes	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87203	Malignant melanoma, NOS	icdot-C77.9	Lymph node, NOS	NCIT:C8711	Non-Cutaneous Melanoma	ok
icdom-87213	Nodular melanoma	icdot-C44.4	Skin of scalp and neck	NCIT:C4225	Nodular Melanoma	ok
icdom-87213	Nodular melanoma	icdot-C44.5	Skin of trunk	NCIT:C4225	Nodular Melanoma	ok
icdom-87213	Nodular melanoma	icdot-C44.6	Skin of upper limb and shoulder	NCIT:C4225	Nodular Melanoma	ok
icdom-87213	Nodular melanoma	icdot-C44.7	Skin of lower limb and hip	NCIT:C4225	Nodular Melanoma	ok
icdom-87213	Nodular melanoma	icdot-C44.9	Skin, NOS	NCIT:C4225	Nodular Melanoma	ok
icdom-87213	Nodular melanoma	icdot-C77.4	Lymph nodes of inguinal region or leg	NCIT:C4225	Nodular Melanoma	ok
icdom-87303	Amelanotic melanoma	icdot-C44.5	Skin of trunk	NCIT:C3802	Amelanotic melanoma	ok
icdom-87303	Amelanotic melanoma	icdot-C44.7	Skin of lower limb and hip	NCIT:C3802	Amelanotic melanoma	ok
icdom-87303	Amelanotic melanoma	icdot-C44.9	Skin, NOS	NCIT:C3802	Amelanotic melanoma	TODO
icdom-87303	Amelanotic melanoma	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip			TODO
icdom-87303	Amelanotic melanoma	icdot-C77.3	Lymph nodes of axilla or arm			TODO
icdom-87423	Lentigo maligna melanoma	icdot-C44.2	External ear			TODO
icdom-87423	Lentigo maligna melanoma	icdot-C44.9	Skin, NOS	NCIT:C9151	Lentigo Maligna Melanoma	ok
icdom-87423	Lentigo maligna melanoma	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip			TODO
icdom-87433	Superficial spreading melanoma	icdot-C44.5	Skin of trunk	NCIT:C9152	Superficial Spreading Melanoma	ok
icdom-87433	Superficial spreading melanoma	icdot-C44.6	Skin of upper limb and shoulder	NCIT:C9152	Superficial Spreading Melanoma	ok
icdom-87433	Superficial spreading melanoma	icdot-C44.9	Skin, NOS	NCIT:C9152	Superficial Spreading Melanoma	ok
icdom-87433	Superficial spreading melanoma	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip			TODO
icdom-87433	Superficial spreading melanoma	icdot-C77.4	Lymph nodes of inguinal region or leg			TODO
icdom-87443	Acral lentiginous melanoma, malignant	icdot-C44.7	Skin of lower limb and hip			TODO
icdom-87443	Acral Lentiginous Melanoma 	icdot-C44.9	Skin, NOS	NCIT:C4022	Acral lentiginous melanoma	ok
icdom-87700	Epithelioid and spindle cell nevus	icdot-C44.9	Skin, NOS	NCIT:C27007	Spitz Nevus	TODO
icdom-87703	Mixed epithelioid and spindle cell melanoma	icdot-C44.9	Skin, NOS	NCIT:C66756	Mixed Epithelioid and Spindle Cell Melanoma	ok
icdom-87703	Mixed epithelioid and spindle cell melanoma	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip			TODO
icdom-87703	Mixed epithelioid and spindle cell melanoma	icdot-C69.3	Choroid			TODO
icdom-87703	Mixed epithelioid and spindle cell melanoma	icdot-C69.4	Ciliary body			TODO
icdom-87703	Mixed epithelioid and spindle cell melanoma	icdot-C69.8	Overlapping lesion of eye and adnexa			TODO
icdom-87713	Epithelioid cell melanoma	icdot-C18.9	Colon, NOS			TODO
icdom-87713	Epithelioid cell melanoma	icdot-C44.5	Skin of trunk	NCIT:C4236	Epithelioid Cell Melanoma	ok
icdom-87713	Epithelioid cell melanoma	icdot-C44.6	Skin of upper limb and shoulder	NCIT:C4236	Epithelioid Cell Melanoma	ok
icdom-87713	Epithelioid cell melanoma	icdot-C44.7	Skin of lower limb and hip	NCIT:C4236	Epithelioid Cell Melanoma	ok
icdom-87713	Epithelioid cell melanoma	icdot-C69.3	Choroid			TODO
icdom-87713	Epithelioid cell melanoma	icdot-C69.4	Ciliary body			TODO
icdom-87720	Spindle cell nevus, NOS	icdot-C34.3	Lower lobe, lung			TODO
icdom-87723	Spindle cell melanoma, NOS	icdot-C44.3	Skin of other and unspecified parts of face	NCIT:C4237	Spindle Cell Melanoma	ok
icdom-87723	Spindle cell melanoma, NOS	icdot-C44.5	Skin of trunk	NCIT:C4237	Spindle Cell Melanoma	ok
icdom-87723	Spindle cell melanoma, NOS	icdot-C44.6	Skin of upper limb and shoulder	NCIT:C4237	Spindle Cell Melanoma	ok
icdom-87723	Spindle cell melanoma, NOS	icdot-C69.3	Choroid			TODO
icdom-87723	Spindle cell melanoma, NOS	icdot-C69.4	Ciliary body			TODO
icdom-87723	Spindle cell melanoma, NOS	icdot-C69.8	Overlapping lesion of eye and adnexa			TODO
icdom-87723	Spindle cell melanoma, NOS	icdot-C69.9	Eye, NOS			TODO
icdom-87743	Spindle cell melanoma, type B	icdot-C69.3	Choroid			TODO
icdom-87743	Spindle cell melanoma, type B	icdot-C69.8	Overlapping lesion of eye and adnexa			TODO
icdom-88003	Sarcoma, NOS	icdot-C40.0	bones and joints	NCIT:C7059	Mesenchymal Cell Neoplasm	ok
icdom-88003	Sarcoma, NOS	icdot-C48.0	Retroperitoneum	NCIT:C9306	Soft Tissue Sarcoma	ok
icdom-88003	Sarcoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C9306	Soft Tissue Sarcoma	ok
icdom-88003	Sarcoma, NOS	icdot-C55.9	uterus, nos	NCIT:C6339	Uterine corpus sarcoma	ok
icdom-88023	Giant cell sarcoma	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip	NCIT:C66759	Giant Cell Sarcoma	ok
icdom-88023	Giant cell sarcoma	icdot-C49.9	connective and soft tissue, nos	NCIT:C66759	Giant Cell Sarcoma	ok
icdom-88023	Giant cell sarcoma	icdot-C64.9	Kidney, NOS			TODO
icdom-88043	Epithelioid sarcoma	icdot-C77.9	Lymph nodes, NOS	NCIT:C3714	None	TODO
icdom-88053	Undifferentiated sarcoma	icdot-C48.0	Retroperitoneum	NCIT:C27096	Undifferentiated (Embryonal) Sarcoma	ok
icdom-88053	Undifferentiated sarcoma	icdot-C49.0	Connective, Subcutaneous and other soft tissues of head, face, and neck	NCIT:C27096	Undifferentiated (Embryonal) Sarcoma	ok
icdom-88053	Undifferentiated sarcoma	icdot-C49.1	Connective, Subcutaneous and other soft tissues of upper limb and shoulder	NCIT:C27096	Undifferentiated (Embryonal) Sarcoma	ok
icdom-88053	Undifferentiated sarcoma	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip	NCIT:C27096	Undifferentiated (Embryonal) Sarcoma	ok
icdom-88053	Undifferentiated sarcoma	icdot-C49.3	Connective, Subcutaneous and other soft tissues of thorax	NCIT:C27096	Undifferentiated (Embryonal) Sarcoma	ok
icdom-88053	Undifferentiated sarcoma	icdot-C49.5	Connective, Subcutaneous and other soft tissues of pelvis	NCIT:C27096	Undifferentiated (Embryonal) Sarcoma	ok
icdom-88053	Undifferentiated sarcoma	icdot-C49.6	Connective, Subcutaneous and other soft tissues of trunk, NOS	NCIT:C27096	Undifferentiated (Embryonal) Sarcoma	ok
icdom-88053	Undifferentiated sarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C27096	Undifferentiated (Embryonal) Sarcoma	ok
icdom-88063	Desmoplastic small round cell tumor	icdot-C80.9	Unknown	NCIT:C8300	Desmoplastic Small Round Cell Tumor	ok
icdom-88100	Fibroma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3041	Fibroma	ok
icdom-88103	Fibrosarcoma, NOS	icdot-C48.9	retroperitoneum and peritoneum	NCIT:C3043	Fibrosarcoma	ok
icdom-88103	Fibrosarcoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3043	Fibrosarcoma	ok
icdom-88110	Fibromyxoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C66760	Fibromyxoid Tumor	ok
icdom-88113	Fibromyxosarcoma	icdot-C48.0	Retroperitoneum	NCIT:C6496	Myxofibrosarcoma	ok
icdom-88113	Fibromyxosarcoma	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip	NCIT:C6496	Myxofibrosarcoma	ok
icdom-88113	Fibromyxosarcoma	icdot-C49.3	Connective, Subcutaneous and other soft tissues of thorax	NCIT:C6496	Myxofibrosarcoma	ok
icdom-88113	Fibromyxosarcoma	icdot-C49.5	Connective, Subcutaneous and other soft tissues of pelvis	NCIT:C6496	Myxofibrosarcoma	ok
icdom-88113	Fibromyxosarcoma	icdot-C49.6	Connective, Subcutaneous and other soft tissues of trunk, NOS	NCIT:C6496	Myxofibrosarcoma	ok
icdom-88113	Fibromyxosarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C6496	Myxofibrosarcoma	ok
icdom-88150	Solitary fibrous tumor	icdot-C49.9	connective and soft tissue, NOS	NCIT:C7634	Solitary Fibrous Tumor	ok
icdom-88200	Elastofibroma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C4245	Elastofibroma	ok
icdom-88211	Aggressive fibromatosis	icdot-C49.3	Connective, Subcutaneous and other soft tissues of thorax	NCIT:C9182	Desmoid-Type Fibromatosis	ok
icdom-88211	Aggressive fibromatosis	icdot-C49.9	connective and soft tissue, NOS	NCIT:C9182	Desmoid-Type Fibromatosis	ok
icdom-88221	Abdominal fibromatosis	icdot-C48.0	Retroperitoneum	NCIT:C3741	Abdominal (Mesenteric) Fibromatosis	ok
icdom-88230	Desmoplastic fibroma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3740	Bone Desmoplastic Fibroma	ok
icdom-88250	Myofibroblastoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C49012	Myofibroblastoma	ok
icdom-88251	Myofibroblastic tumor, NOS	icdot-C34.9	lung and bronchus	NCIT:C39740	Lung Inflammatory Myofibroblastic Tumor	ok
icdom-88303	Malignant fibrous histiocytoma	icdot-C40.0	bones and joints	NCIT:C4247	Undifferentiated Pleomorphic Sarcoma	ok
icdom-88303	Malignant fibrous histiocytoma	icdot-C48.0	Retroperitoneum	NCIT:C4247	Undifferentiated Pleomorphic Sarcoma	ok
icdom-88303	Malignant fibrous histiocytoma	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip	NCIT:C4247	Undifferentiated Pleomorphic Sarcoma	ok
icdom-88303	Malignant fibrous histiocytoma	icdot-C49.3	Connective, Subcutaneous and other soft tissues of thorax	NCIT:C4247	Undifferentiated Pleomorphic Sarcoma	ok
icdom-88303	Malignant fibrous histiocytoma	icdot-C49.5	Connective, Subcutaneous and other soft tissues of pelvis	NCIT:C4247	Undifferentiated Pleomorphic Sarcoma	ok
icdom-88303	Malignant fibrous histiocytoma	icdot-C49.6	Connective, Subcutaneous and other soft tissues of trunk, NOS	NCIT:C4247	Undifferentiated Pleomorphic Sarcoma	ok
icdom-88303	Malignant fibrous histiocytoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C4247	Undifferentiated Pleomorphic Sarcoma	ok
icdom-88323	Dermatofibrosarcoma, NOS	icdot-C50.9	Breast, NOS	NCIT:C4683	Dermatofibrosarcoma Protuberans	TODO
icdom-88333	Pigmented dermatofibrosarcoma protuberans	icdot-C44.9	Skin, NOS	NCIT:C9430	Pigmented Dermatofibrosarcoma Protuberans	ok
icdom-88500	Lipoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3192	Lipoma	ok
icdom-88503	Liposarcoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3194	Liposarcoma	ok
icdom-88503	Liposarcoma, NOS	icdot-C64.9	kidney	NCIT:C3194	Liposarcoma	TODO
icdom-88513	Liposarcoma, well differentiated	icdot-C48.0	Retroperitoneum	NCIT:C4250	Well Differentiated Liposarcoma	ok
icdom-88513	Liposarcoma, well differentiated	icdot-C49.9	connective and soft tissue, NOS	NCIT:C4250	Well Differentiated Liposarcoma	ok
icdom-88523	Myxoid liposarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C27781	Myxoid Liposarcoma	ok
icdom-88543	Pleomorphic liposarcoma	icdot-C49.0	Connective, Subcutaneous and other soft tissues of head, face, and neck	NCIT:C3705	Pleomorphic Liposarcoma	ok
icdom-88543	Pleomorphic liposarcoma	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip	NCIT:C3705	Pleomorphic Liposarcoma	ok
icdom-88543	Pleomorphic liposarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3705	Pleomorphic Liposarcoma	ok
icdom-88553	Mixed liposarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C4253	Mixed Liposarcoma	ok
icdom-88583	Dedifferentiated liposarcoma	icdot-C16.9	Stomach, NOS	NCIT:C3704	Dedifferentiated Liposarcoma	ok
icdom-88583	Dedifferentiated liposarcoma	icdot-C18.6	Descending colon	NCIT:C3704	Dedifferentiated Liposarcoma	ok
icdom-88583	Dedifferentiated liposarcoma	icdot-C48.0	Retroperitoneum	NCIT:C3704	Dedifferentiated Liposarcoma	ok
icdom-88583	Dedifferentiated liposarcoma	icdot-C48.1	Specified parts of peritoneum	NCIT:C3704	Dedifferentiated Liposarcoma	ok
icdom-88583	Dedifferentiated liposarcoma	icdot-C49.1	Connective, Subcutaneous and other soft tissues of upper limb and shoulder	NCIT:C3704	Dedifferentiated Liposarcoma	ok
icdom-88583	Dedifferentiated liposarcoma	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip	NCIT:C3704	Dedifferentiated Liposarcoma	ok
icdom-88583	Dedifferentiated liposarcoma	icdot-C49.3	Connective, Subcutaneous and other soft tissues of thorax	NCIT:C3704	Dedifferentiated Liposarcoma	ok
icdom-88583	Dedifferentiated liposarcoma	icdot-C49.5	Connective, Subcutaneous and other soft tissues of pelvis	NCIT:C3704	Dedifferentiated Liposarcoma	ok
icdom-88583	Dedifferentiated liposarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3704	Dedifferentiated Liposarcoma	ok
icdom-88583	Dedifferentiated liposarcoma	icdot-C63.1	Spermatic cord			TODO
icdom-88900	Leiomyoma, NOS	icdot-C15.9	esophagus	NCIT:C3866	Esophageal Leiomyoma	ok
icdom-88900	Leiomyoma, NOS	icdot-C34.9	lung and bronchus	NCIT:C3157	Leiomyoma	TODO
icdom-88900	Leiomyoma, NOS	icdot-C55.9	Uterus, NOS	NCIT:C3434	Uterine Corpus Leiomyoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C02.9	Tongue, NOS			TODO
icdom-88903	Leiomyosarcoma, NOS	icdot-C16.9	Stomach, NOS			TODO
icdom-88903	Leiomyosarcoma, NOS	icdot-C22.9	Liver and intrahepatic bile ducts	NCIT:C3158	Leiomyosarcoma	TODO
icdom-88903	Leiomyosarcoma, NOS	icdot-C30.9	nasal cavity including nasal cartilage	NCIT:C3158	Leiomyosarcoma	TODO
icdom-88903	Leiomyosarcoma, NOS	icdot-C40.2	Long bones of lower limb and associated joints			TODO
icdom-88903	Leiomyosarcoma, NOS	icdot-C40.3	Short bones of lower limb and associated joints			TODO
icdom-88903	Leiomyosarcoma, NOS	icdot-C44.9	Skin, NOS	NCIT:C3158	Leiomyosarcoma	TODO
icdom-88903	Leiomyosarcoma, NOS	icdot-C48.0	Retroperitoneum	NCIT:C3158	Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C48.9	retroperitoneum and peritoneum	NCIT:C3158	Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C49.1	Connective, Subcutaneous and other soft tissues of upper limb and shoulder	NCIT:C3158	Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C49.2	Connective, Subcutaneous and other soft tissues of lower limb and hip	NCIT:C3158	Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C49.3	Connective, Subcutaneous and other soft tissues of thorax	NCIT:C3158	Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C49.4	Connective, Subcutaneous and other soft tissues of abdomen	NCIT:C3158	Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C49.5	Connective, Subcutaneous and other soft tissues of pelvis	NCIT:C3158	Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C49.6	Connective, Subcutaneous and other soft tissues of trunk, NOS	NCIT:C3158	Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C49.8	Overlapping lesion of connective, subcutaneous and other soft tissues	NCIT:C3158	Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3158	Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C54.2	Myometrium	NCIT:C6340	Uterine Corpus Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C54.9	Corpus uteri	NCIT:C6340	Uterine Corpus Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C55.9	uterus, nos	NCIT:C6340	Uterine Corpus Leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C56.9	ovary	NCIT:C5234	Ovarian leiomyosarcoma	ok
icdom-88903	Leiomyosarcoma, NOS	icdot-C64.9	kidney	NCIT:C3158	Leiomyosarcoma	TODO
icdom-88910	Epithelioid leiomyoma	icdot-C64.9	kidney	NCIT:C159209	Kidney Leiomyoma	ok
icdom-88913	Epithelioid leiomyosarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3700	Epithelioid Leiomyosarcoma	ok
icdom-88940	Angiomyoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3747	Angioleiomyoma	ok
icdom-88953	Myosarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C4883	Malignant Muscle Neoplasm	ok
icdom-88963	Myxoid leiomyosarcoma	icdot-C48.0	Retroperitoneum	NCIT:C3701	Myxoid Leiomyosarcoma	ok
icdom-88963	Myxoid leiomyosarcoma	icdot-C54.0	Isthmus uteri	NCIT:C3701	Myxoid Leiomyosarcoma	ok
icdom-88963	Myxoid leiomyosarcoma	icdot-C55.9	Uterus, NOS	NCIT:C3701	Myxoid Leiomyosarcoma	ok
icdom-89003	Rhabdomyosarcoma, NOS	icdot-C38.4	pleura	NCIT:C3359	Rhabdomyosarcoma	TODO
icdom-89003	Rhabdomyosarcoma, NOS	icdot-C49.9	Connective, Subcutaneous and other soft tissues, NOS	NCIT:C3359	Rhabdomyosarcoma	ok
icdom-89013	Pleomorphic rhabdomyosarcoma, adult type	icdot-C49.9	connective and soft tissue, NOS	NCIT:C27369	Adult Pleomorphic Rhabdomyosarcoma	ok
icdom-89103	Embryonal rhabdomyosarcoma, NOS	icdot-C11.9	nasopharynx	NCIT:C8971	Embryonal Rhabdomyosarcoma	TODO
icdom-89103	Embryonal rhabdomyosarcoma, NOS	icdot-C30.1	Middle ear	NCIT:C8971	Embryonal Rhabdomyosarcoma	TODO
icdom-89103	Embryonal rhabdomyosarcoma, NOS	icdot-C41.9	bone, NOS	NCIT:C8971	Embryonal Rhabdomyosarcoma	TODO
icdom-89103	Embryonal rhabdomyosarcoma, NOS	icdot-C49.9	Connective, Subcutaneous and other soft tissues, NOS	NCIT:C8971	Embryonal Rhabdomyosarcoma	TODO
icdom-89103	Embryonal rhabdomyosarcoma, NOS	icdot-C61.9	Prostate gland	NCIT:C8971	Embryonal Rhabdomyosarcoma	TODO
icdom-89103	Embryonal rhabdomyosarcoma, NOS	icdot-C62.9	testis	NCIT:C8971	Embryonal Rhabdomyosarcoma	TODO
icdom-89103	embryonal rhabdomyosarcoma, NOS	icdot-C64.9	kidney	NCIT:C8971	Embryonal rhabdomyosarcoma	TODO
icdom-89103	embryonal rhabdomyosarcoma	icdot-C67.9	Bladder, NOS	NCIT:C8971	Embryonal Rhabdomyosarcoma	TODO
icdom-89103	Embryonal rhabdomyosarcoma, NOS	icdot-C76.2	abdomen, NOS	NCIT:C8971	Embryonal Rhabdomyosarcoma	TODO
icdom-89203	Alveolar rhabdomyosarcoma	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3749	Alveolar Rhabdomyosarcoma	TODO
icdom-89303	Endometrial stromal sarcoma, NOS	icdot-C55.9	uterus, nos	NCIT:C8973	Endometrioid Stromal Sarcoma	TODO
icdom-89313	Endometrial stromal sarcoma, low grade	icdot-C54.1	endometrium	NCIT:C4263	Low Grade Endometrioid Stromal Sarcoma	ok
icdom-89361	Gastrointestinal stromal tumor, NOS	icdot-C16.9	Stomach, NOS	NCIT:C5811	Small Intestinal Gastrointestinal Stromal Tumor	TODO
icdom-89361	Gastrointestinal stromal tumor, NOS	icdot-C17.9	small intestine	NCIT:C5811	Small Intestinal Gastrointestinal Stromal Tumor	ok
icdom-89361	Gastrointestinal stromal tumor, NOS	icdot-C18.9	large intestine, excl. rectum and rectosigmoid junction	NCIT:C3868	Gastrointestinal Stromal Tumor	ok
icdom-89361	Gastrointestinal stromal tumor, NOS	icdot-C20.9	Rectum, NOS	NCIT:C3868	Gastrointestinal Stromal Tumor	ok
icdom-89361	Gastrointestinal stromal tumor, NOS	icdot-C38.4	pleura	NCIT:C3868	Gastrointestinal Stromal Tumor	ok
icdom-89361	Gastrointestinal stromal tumor, NOS	icdot-C38.9	mediastinum	NCIT:C3868	Gastrointestinal Stromal Tumor	ok
icdom-89361	Gastrointestinal stromal tumor, NOS	icdot-C47.9	peripheral nervs incl. Autonomous	NCIT:C3868	Gastrointestinal Stromal Tumor	ok
icdom-89361	Gastrointestinal stromal tumor, NOS	icdot-C49.9	connective and soft tissue, NOS	NCIT:C3868	Gastrointestinal Stromal Tumor	ok
icdom-89361	Gastrointestinal stromal tumor, NOS	icdot-C51.0	vagina and labia	NCIT:C3868	Gastrointestinal Stromal Tumor	ok
icdom-89361	Gastrointestinal stromal tumor, NOS	icdot-C76.2	abdomen, NOS	NCIT:C3868	Gastrointestinal Stromal Tumor	ok
icdom-89363	Gastrointestinal stromal sarcoma	icdot-C16.9	stomach	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor	ok
icdom-89363	Gastrointestinal stromal sarcoma	icdot-C17.9	small intestine	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor	ok
icdom-89363	Gastrointestinal stromal sarcoma	icdot-C48.9	retroperitoneum and peritoneum	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor	ok
icdom-89363	Gastrointestinal stromal sarcoma	icdot-C49.9	connective and soft tissue, nos	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor	ok
